81|8|46
82|11|12
82|11|64
82|12|6
82|8|65
83|10|98
83|12|52
83|4|25
83|7|29
84|12|82
84|2|5
84|9|50
84|9|94
85|1|70
85|4|51
85|6|56
85|9|18
86|11|65
86|12|13
86|7|20
86|7|32
87|12|94
87|1|92
87|3|41
87|7|15
88|3|21
88|8|36
88|9|14
88|9|85
89|12|5
89|2|78
89|2|79
89|8|62
90|11|0
90|12|83
90|4|19
90|4|93
91|10|1
91|1|34
91|2|23
91|3|68
92|10|36
92|1|68
92|3|10
92|9|99
93|12|35
93|2|39
93|3|35
93|7|63
94|3|23
94|4|4
94|7|21
94|7|86
95|1|67
95|5|30
95|7|6
95|9|29
96|10|31
96|12|35
96|6|42
96|8|73
97|3|85
97|6|14
97|6|40
97|6|86
98|10|71
98|1|27
98|6|16
98|7|50
99|2|28
99|5|8
99|6|89
99|9|10
100|12|26
100|2|15
100|4|53
100|5|15
101|1|52
101|6|54
101|9|76
101|9|84
102|10|58
102|11|36
102|1|39
102|2|62
103|11|90
103|3|1
103|3|36
103|7|47
104|12|18
104|3|0
104|5|79
104|7|59
105|12|84
105|5|7
105|7|19
105|8|68
106|1|63
106|2|4
106|2|71
106|9|72
107|10|28
107|12|70
107|4|75
107|8|46
108|3|8
108|5|56
108|9|7
108|9|85
109|11|60
109|4|10
109|5|6
109|8|41
110|11|71
110|12|69
110|3|5
110|6|45
111|1|49
111|1|97
111|3|44
111|3|98
112|2|35
112|3|65
112|8|80
112|9|65
113|1|20
113|12|89
113|2|26
113|7|71
114|11|37
114|1|83
114|3|72
114|8|41
115|2|64
115|3|42
115|3|55
115|9|15
116|11|16
116|11|87
116|2|9
116|7|15
117|10|52
117|12|57
117|2|41
117|6|42
118|3|5
118|4|81
118|6|22
118|7|35
119|10|89
119|1|24
119|4|74
119|6|29
120|11|46
120|1|66
120|2|41
120|6|38
121|1|71
121|7|87
121|8|64
121|9|69
122|12|64
122|2|40
122|3|61
122|4|27
123|1|12
123|12|15
123|3|82
123|5|91
124|1|56
124|2|55
124|2|63
124|3|76
125|2|26
125|3|53
125|4|22
125|4|26
126|5|0
126|5|82
126|7|52
126|8|82
127|10|97
127|11|37
127|5|9
127|6|17
128|12|75
128|1|91
128|2|65
128|3|61
129|1|66
129|7|33
129|8|79
129|9|54
130|11|8
130|12|59
130|8|74
130|9|99
131|3|12
131|5|39
131|9|34
131|9|53
132|10|5
132|12|19
132|3|68
132|9|37
133|2|18
133|3|56
133|5|14
133|5|41
134|1|31
134|1|52
134|7|62
134|8|99
135|1|51
135|1|86
135|4|93
135|9|92
136|10|11
136|10|17
136|1|70
136|5|85
137|11|65
137|2|83
137|6|69
137|7|68
138|10|12
138|2|58
138|8|50
138|9|48
139|10|19
139|12|83
139|5|96
139|7|63
140|11|23
140|4|51
140|5|39
140|8|14
141|12|8
141|2|78
141|3|8
141|9|39
142|10|30
142|2|92
142|4|31
142|5|51
143|10|50
143|4|35
143|6|83
143|8|88
144|11|36
144|11|92
144|3|42
144|5|70
145|11|46
145|1|50
145|7|34
145|9|76
146|11|48
146|12|50
146|3|93
146|9|41
147|10|75
147|11|60
147|3|3
147|4|57
148|12|47
148|12|67
148|4|45
148|6|58
149|1|48
149|2|50
149|4|85
149|6|60
150|1|94
150|2|75
150|3|96
150|6|62
151|12|14
151|12|85
151|5|66
151|5|9
152|1|70
152|3|96
152|4|75
152|6|32
153|11|22
153|11|36
153|12|79
153|3|50
154|10|21
154|2|89
154|5|31
154|7|32
155|12|45
155|2|11
155|8|73
155|8|98
156|11|32
156|12|84
156|7|81
156|9|98
157|1|33
157|1|7
157|8|68
157|8|95
158|10|70
158|12|77
158|2|71
158|4|91
159|2|20
159|4|82
159|5|46
159|9|42
160|12|68
160|5|70
160|8|51
160|9|89
161|11|32
161|12|4
161|12|71
161|7|5
162|10|35
162|1|29
162|4|77
162|9|7
163|11|22
163|4|84
163|6|27
163|6|75
164|2|28
164|2|85
164|3|15
164|8|52
165|11|41
165|1|51
165|3|23
165|6|3
166|1|87
166|4|78
166|7|62
166|9|89
167|10|41
167|8|53
167|8|91
167|9|43
168|10|17
168|10|64
168|1|37
168|8|50
169|11|28
169|11|96
169|4|66
169|9|80
170|5|90
170|8|9
170|9|17
170|9|83
171|10|79
171|2|94
171|3|30
171|3|8
172|10|47
172|10|83
172|11|81
172|6|6
173|11|21
173|11|43
173|12|95
173|4|70
174|1|15
174|3|46
174|5|78
174|7|5
175|11|18
175|12|66
175|5|32
175|9|14
176|10|29
176|11|30
176|1|43
176|9|74
177|4|97
177|6|45
177|7|94
177|8|15
178|12|7
178|3|74
178|5|16
178|6|12
179|11|9
179|1|30
179|1|42
179|9|49
180|11|40
180|2|70
180|4|7
180|5|54
181|10|47
181|1|97
181|2|28
181|9|18
182|1|56
182|2|14
182|7|19
182|9|61
183|10|16
183|1|18
183|12|26
183|5|52
184|11|77
184|1|50
184|2|53
184|2|55
185|12|32
185|1|74
185|6|72
185|9|32
186|11|11
186|5|33
186|6|88
186|8|37
187|2|14
187|2|33
187|4|52
187|6|84
188|3|10
188|5|72
188|8|37
188|9|99
189|10|13
189|5|36
189|6|64
189|9|70
190|10|25
190|1|28
190|7|96
190|9|88
191|11|89
191|12|69
191|7|40
191|8|75
192|11|8
192|11|89
192|3|98
192|6|13
193|1|18
193|7|1
193|7|43
193|9|58
194|11|3
194|2|33
194|3|38
194|5|11
195|11|28
195|2|64
195|3|74
195|4|89
196|11|96
196|12|40
196|8|77
196|9|72
197|11|66
197|1|97
197|3|97
197|6|9
198|3|44
198|4|19
198|4|48
198|5|58
199|2|6
199|7|57
199|8|25
199|9|16
200|1|78
200|4|11
200|5|45
200|8|81
201|1|71
201|2|32
201|3|32
201|8|58
202|10|71
202|11|41
202|2|12
202|6|22
203|10|10
203|5|37
203|6|76
203|8|74
204|12|9
204|1|31
204|6|50
204|8|84
205|4|74
205|4|9
205|5|62
205|9|73
206|3|63
206|7|76
206|7|99
206|8|40
207|10|15
207|3|44
207|6|45
207|8|17
208|10|32
208|2|72
208|3|14
208|6|4
209|12|74
209|3|55
209|5|62
209|8|66
210|10|55
210|10|75
210|4|56
210|5|91
211|2|64
211|2|76
211|5|6
211|9|63
212|12|85
212|2|5
212|3|87
212|8|67
213|11|62
213|3|24
213|5|88
213|8|91
214|10|43
214|12|99
214|5|36
214|9|77
215|12|39
215|3|63
215|3|92
215|7|25
216|11|65
216|2|7
216|6|93
216|8|21
217|2|63
217|6|30
217|8|55
217|9|23
218|2|8
218|5|56
218|8|6
218|9|0
219|4|28
219|5|78
219|5|97
219|8|71
220|3|23
220|3|28
220|4|56
220|9|29
221|2|85
221|5|84
221|6|17
221|6|19
222|11|21
222|11|60
222|8|36
222|8|65
223|11|19
223|12|74
223|2|76
223|4|5
224|12|85
224|1|51
224|6|79
224|8|25
225|10|8
225|11|74
225|1|46
225|8|37
226|10|62
226|4|11
226|7|8
226|9|51
227|10|67
227|10|0
227|2|41
227|9|20
228|10|42
228|11|36
228|3|4
228|9|82
229|10|87
229|2|45
229|6|47
229|9|68
230|10|23
230|10|40
230|10|89
230|12|81
231|11|3
231|5|44
231|7|69
231|8|80
232|10|60
232|12|25
232|3|77
232|6|25
233|5|97
233|6|0
233|7|0
233|8|82
234|10|15
234|1|2
234|1|69
234|9|91
235|11|58
235|11|65
235|1|9
235|6|80
236|10|26
236|1|35
236|1|76
236|6|61
237|1|99
237|6|38
237|6|46
237|8|83
238|2|12
238|8|6
238|9|30
238|9|99
239|11|83
239|1|81
239|4|93
239|9|23
240|11|79
240|3|0
240|3|99
240|5|7
241|1|1
241|3|74
241|6|78
241|8|19
242|1|47
242|2|22
242|6|67
242|7|33
243|2|20
243|4|57
243|5|47
243|9|37
244|1|53
244|1|66
244|4|91
244|5|8
245|10|59
245|11|92
245|1|24
245|6|33
246|11|75
246|11|95
246|3|54
246|3|93
247|12|46
247|2|87
247|5|23
247|9|39
248|10|64
248|6|42
248|7|24
248|7|96
249|11|74
249|1|61
249|3|53
249|9|90
250|12|95
250|1|54
250|9|57
250|9|92
251|10|91
251|5|65
251|6|37
251|9|12
252|12|22
252|3|40
252|5|37
252|9|93
253|4|62
253|6|18
253|7|87
253|9|47
254|10|18
254|4|47
254|4|79
254|5|47
255|12|53
255|7|16
255|8|51
255|8|65
256|10|41
256|11|32
256|6|97
256|8|54
257|11|24
257|11|5
257|3|96
257|5|17
258|12|0
258|2|31
258|2|36
258|6|50
259|10|8
259|11|65
259|2|13
259|8|59
260|2|10
260|3|33
260|4|27
260|8|1
261|6|12
261|6|34
261|9|35
261|9|78
262|10|27
262|12|82
262|5|86
262|9|81
263|1|24
263|2|80
263|3|46
263|7|79
264|12|81
264|4|31
264|5|91
264|7|53
265|12|3
265|12|5
265|12|7
265|3|71
266|5|76
266|6|84
266|8|76
266|9|26
267|12|66
267|12|69
267|4|95
267|8|8
268|12|18
268|3|59
268|6|47
268|8|19
269|10|94
269|1|43
269|8|72
269|9|57
270|3|75
270|4|17
270|4|38
270|8|11
271|3|15
271|4|50
271|6|98
271|8|2
272|12|42
272|3|53
272|5|89
272|8|97
273|11|26
273|3|73
273|4|87
273|6|34
274|5|15
274|5|22
274|5|50
274|6|92
275|1|63
275|1|75
275|4|18
275|4|50
276|12|22
276|2|3
276|6|13
276|6|44
277|10|53
277|1|24
277|4|81
277|6|68
278|3|72
278|5|40
278|5|48
278|6|16
279|2|35
279|2|69
279|5|9
279|8|27
280|11|89
280|2|85
280|3|20
280|4|87
281|11|50
281|4|99
281|5|40
281|9|24
282|10|80
282|8|35
282|9|69
282|9|82
283|11|54
283|12|16
283|2|77
283|6|95
284|1|98
284|4|68
284|5|32
284|5|39
285|10|70
285|4|56
285|5|26
285|7|33
286|1|97
286|4|75
286|4|78
286|9|76
287|12|67
287|12|71
287|1|56
287|9|21
288|11|66
288|1|72
288|4|32
288|5|0
289|11|32
289|1|44
289|2|33
289|3|19
290|10|19
290|2|8
290|2|89
290|3|42
291|10|83
291|6|65
291|6|97
291|9|12
292|11|88
292|5|16
292|6|89
292|8|30
293|10|32
293|2|2
293|2|25
293|6|53
294|1|83
294|3|11
294|5|88
294|7|78
295|1|21
295|2|90
295|3|27
295|5|33
296|12|80
296|3|19
296|4|17
296|8|41
297|11|60
297|1|95
297|5|52
297|7|82
298|1|30
298|4|58
298|6|29
298|8|98
299|12|58
299|2|41
299|2|0
299|6|21
300|11|91
300|1|66
300|4|61
300|7|99
301|10|81
301|2|10
301|3|64
301|6|53
302|5|58
302|7|25
302|9|23
302|9|4
303|12|81
303|2|12
303|5|94
303|7|84
304|10|69
304|6|17
304|6|78
304|7|72
305|11|80
305|2|37
305|2|73
305|6|28
306|5|63
306|6|28
306|8|94
306|9|70
307|1|73
307|3|22
307|3|26
307|9|77
308|2|52
308|4|51
308|6|13
308|6|80
309|5|70
309|6|86
309|7|16
309|9|81
310|1|49
310|2|43
310|3|4
310|7|35
311|11|53
311|11|72
311|2|1
311|6|69
312|10|41
312|10|0
312|11|56
312|6|33
313|2|17
313|6|38
313|7|79
313|8|39
314|10|59
314|1|38
314|9|37
314|9|8
315|10|59
315|10|75
315|3|52
315|9|6
316|12|21
316|1|4
316|3|24
316|8|57
317|1|36
317|5|67
317|8|71
317|9|48
318|10|59
318|12|46
318|3|64
318|5|88
319|10|32
319|12|99
319|5|11
319|9|39
320|2|23
320|6|15
320|9|60
320|9|82
321|11|76
321|2|52
321|7|39
321|7|98
322|6|18
322|7|54
322|7|63
322|9|60
323|2|87
323|3|35
323|7|23
323|7|96
324|10|28
324|1|57
324|3|14
324|3|95
325|10|13
325|3|97
325|7|24
325|7|37
326|11|21
326|11|79
326|6|12
326|7|15
327|11|93
327|12|18
327|4|8
327|5|15
328|12|64
328|3|82
328|4|18
328|9|87
329|10|32
329|3|30
329|5|97
329|7|36
330|12|35
330|4|3
330|4|37
330|7|46
331|1|90
331|2|20
331|8|48
331|9|10
332|3|35
332|4|77
332|8|82
332|9|3
333|11|11
333|11|88
333|2|13
333|2|3
334|10|31
334|10|82
334|12|36
334|7|35
335|2|87
335|3|28
335|9|58
335|9|78
336|10|24
336|10|31
336|6|48
336|9|54
337|1|11
337|12|95
337|7|72
337|9|61
338|2|21
338|4|10
338|4|64
338|6|82
339|11|13
339|2|39
339|3|45
339|5|44
340|12|61
340|1|86
340|1|96
340|4|79
341|5|54
341|5|65
341|6|61
341|6|71
342|10|2
342|5|58
342|7|48
342|8|78
343|12|53
343|3|15
343|7|70
343|7|99
344|11|64
344|12|16
344|3|41
344|8|69
345|6|34
345|7|60
345|9|17
345|9|36
346|10|67
346|11|81
346|3|89
346|9|83
347|2|79
347|3|85
347|4|16
347|7|96
348|11|54
348|7|43
348|8|73
348|9|94
349|3|29
349|4|35
349|4|99
349|8|94
350|11|78
350|11|0
350|1|98
350|7|56
351|11|52
351|4|10
351|7|66
351|7|7
352|10|18
352|10|43
352|1|27
352|5|8
353|10|72
353|11|41
353|5|35
353|5|89
354|11|64
354|12|7
354|2|46
354|4|13
355|12|61
355|1|85
355|3|30
355|4|89
356|10|45
356|12|51
356|3|96
356|5|66
357|10|45
357|11|42
357|2|86
357|8|99
358|12|78
358|12|90
358|3|43
358|4|4
359|3|39
359|3|69
359|7|40
359|8|99
360|12|87
360|1|34
360|4|8
360|8|68
361|11|98
361|12|38
361|3|58
361|9|52
362|1|18
362|12|1
362|3|55
362|4|62
363|10|17
363|11|78
363|6|21
363|6|61
364|10|76
364|1|90
364|2|50
364|6|25
365|11|28
365|2|5
365|5|59
365|7|36
366|1|42
366|2|73
366|3|5
366|5|75
367|12|82
367|4|21
367|7|73
367|8|6
368|4|46
368|7|53
368|8|82
368|8|88
369|2|25
369|5|88
369|8|11
369|9|17
370|12|28
370|4|74
370|8|70
370|9|92
371|10|17
371|1|24
371|8|78
371|9|56
372|10|36
372|6|15
372|6|42
372|8|90
373|10|6
373|2|67
373|4|10
373|9|32
374|12|13
374|1|57
374|3|47
374|8|97
375|11|70
375|3|3
375|6|85
375|7|58
376|1|80
376|4|94
376|8|47
376|9|37
377|10|83
377|2|98
377|4|23
377|4|87
378|10|54
378|3|12
378|6|34
378|7|52
379|12|43
379|1|62
379|8|18
379|9|75
380|2|43
380|5|7
380|7|16
380|8|1
381|1|63
381|2|22
381|4|49
381|6|64
382|12|57
382|3|49
382|4|7
382|9|23
383|12|11
383|5|92
383|7|34
383|8|32
384|4|71
384|5|90
384|6|18
384|8|94
385|11|62
385|12|8
385|2|99
385|3|4
386|1|1
386|12|32
386|1|29
386|9|75
387|12|43
387|2|76
387|7|58
387|9|38
388|1|64
388|4|25
388|5|30
388|6|72
389|11|54
389|12|68
389|4|91
389|5|55
390|2|8
390|5|68
390|5|75
390|9|29
391|11|82
391|12|2
391|5|82
391|9|66
392|3|21
392|5|45
392|7|88
392|9|77
393|10|95
393|1|74
393|2|71
393|6|86
394|4|89
394|6|37
394|7|29
394|7|8
395|10|41
395|5|53
395|7|51
395|7|64
396|11|37
396|11|86
396|3|43
396|7|12
397|10|86
397|12|69
397|2|19
397|6|34
398|10|85
398|12|93
398|6|31
398|9|34
399|10|94
399|5|44
399|7|12
399|8|80
400|11|23
400|12|11
400|7|37
400|9|17
401|11|54
401|2|74
401|3|42
401|9|40
402|1|47
402|1|79
402|5|63
402|8|38
403|2|49
403|3|78
403|4|25
403|8|63
404|10|15
404|7|69
404|7|79
404|8|97
405|10|89
405|1|18
405|1|40
405|6|97
406|10|32
406|3|14
406|5|5
406|6|34
407|2|63
407|3|13
407|6|22
407|9|70
408|1|67
408|4|73
408|5|57
408|8|77
409|10|75
409|12|62
409|2|67
409|4|27
410|11|41
410|12|99
410|1|81
410|6|99
411|10|98
411|2|58
411|6|3
411|6|41
412|3|54
412|6|46
412|8|55
412|9|46
413|12|14
413|3|87
413|4|27
413|8|42
414|10|92
414|11|65
414|1|43
414|3|91
415|10|42
415|12|61
415|8|29
415|8|74
416|12|20
416|3|44
416|3|86
416|9|32
417|11|5
417|1|7
417|8|53
417|9|37
418|3|1
418|6|73
418|6|86
418|8|28
419|10|38
419|5|50
419|6|18
419|9|34
420|4|37
420|5|67
420|5|9
420|9|69
421|10|27
421|5|39
421|5|68
421|6|24
422|11|37
422|11|94
422|4|26
422|4|4
423|12|65
423|4|94
423|5|44
423|9|92
424|12|61
424|1|43
424|5|61
424|9|86
425|11|82
425|12|99
425|5|5
425|5|76
426|11|2
426|12|22
426|3|85
426|6|51
427|10|95
427|2|12
427|8|39
427|9|64
428|12|18
428|1|8
428|4|82
428|7|70
429|10|16
429|8|49
429|9|69
429|9|95
430|2|32
430|4|39
430|4|80
430|9|75
431|10|24
431|5|76
431|6|76
431|6|8
432|2|5
432|2|62
432|4|11
432|4|92
433|11|52
433|11|97
433|2|57
433|5|36
434|11|4
434|12|5
434|1|27
434|2|51
435|2|22
435|4|72
435|5|64
435|7|71
436|1|20
436|2|96
436|3|15
436|4|20
437|2|26
437|3|40
437|5|44
437|9|64
438|12|68
438|1|52
438|6|8
438|7|25
439|11|12
439|11|61
439|2|49
439|3|92
440|10|6
440|12|80
440|5|17
440|7|65
441|10|54
441|1|33
441|2|27
441|3|69
442|10|69
442|10|93
442|1|75
442|2|40
443|10|79
443|11|64
443|3|85
443|7|26
444|10|5
444|11|4
444|12|38
444|4|56
445|1|33
445|1|82
445|2|62
445|7|75
446|11|15
446|11|37
446|1|42
446|1|79
447|11|12
447|12|78
447|6|60
447|8|59
448|10|16
448|10|59
448|4|65
448|8|94
449|11|54
449|4|62
449|6|13
449|7|14
450|3|84
450|5|4
450|5|70
450|6|95
451|11|28
451|2|42
451|4|48
451|9|83
452|10|0
452|10|85
452|1|38
452|2|93
453|1|20
453|1|52
453|1|95
453|2|48
454|11|70
454|1|72
454|2|22
454|6|4
455|1|13
455|6|6
455|7|59
455|8|18
456|3|29
456|4|11
456|5|38
456|9|35
457|12|17
457|1|62
457|5|47
457|9|75
458|11|92
458|4|6
458|7|54
458|7|81
459|11|99
459|12|26
459|4|3
459|9|93
460|6|53
460|7|76
460|8|76
460|9|47
461|10|7
461|12|23
461|2|69
461|7|98
462|10|91
462|12|44
462|5|82
462|8|95
463|10|45
463|3|54
463|4|31
463|4|75
464|11|45
464|12|15
464|2|0
464|8|81
465|11|69
465|4|1
465|6|19
465|9|27
466|4|68
466|5|4
466|6|14
466|8|68
467|11|22
467|2|77
467|5|77
467|8|77
468|1|22
468|5|85
468|6|89
468|7|44
469|11|46
469|11|70
469|9|88
469|9|90
470|10|25
470|1|60
470|2|97
470|5|12
471|10|37
471|12|14
471|2|72
471|8|8
472|10|2
472|11|63
472|2|37
472|7|57
473|10|42
473|1|54
473|1|64
473|2|68
474|10|16
474|10|21
474|4|64
474|7|54
475|10|74
475|1|70
475|4|11
475|5|28
476|12|68
476|3|89
476|4|58
476|8|76
477|11|93
477|1|38
477|2|49
477|2|7
478|10|2
478|12|37
478|2|29
478|8|70
479|12|39
479|12|73
479|3|44
479|4|19
480|10|28
480|12|51
480|1|93
480|5|80
481|10|48
481|5|84
481|7|74
481|8|56
482|11|56
482|4|52
482|7|22
482|7|97
483|3|29
483|5|7
483|7|40
483|7|95
484|2|73
484|3|4
484|6|49
484|9|45
485|12|59
485|1|43
485|5|79
485|9|30
486|1|43
486|6|1
486|8|73
486|9|72
487|12|36
487|2|49
487|3|40
487|9|89
488|10|63
488|2|47
488|9|16
488|9|58
489|10|52
489|4|82
489|5|38
489|6|14
490|3|50
490|5|0
490|7|18
490|8|97
491|11|47
491|11|5
491|4|47
491|5|36
492|3|44
492|4|55
492|7|4
492|9|47
493|11|58
493|6|81
493|7|55
493|8|16
494|2|83
494|4|43
494|4|93
494|8|16
495|11|65
495|12|58
495|12|59
495|7|66
496|12|18
496|1|5
496|5|45
496|5|62
497|10|22
497|10|77
497|11|98
497|12|20
498|3|16
498|5|50
498|7|63
498|7|93
499|3|12
499|4|55
499|5|48
499|7|73
500|11|73
500|8|57
500|8|68
500|8|79
501|1|92
501|5|0
501|5|59
501|8|55
502|4|48
502|4|76
502|4|88
502|7|47
503|10|2
503|3|30
503|4|21
503|5|28
504|1|18
504|2|11
504|6|73
504|9|1
505|10|24
505|12|91
505|6|38
505|8|55
506|11|94
506|1|77
506|4|22
506|4|34
507|10|30
507|11|11
507|2|82
507|5|38
508|12|91
508|5|90
508|7|7
508|9|50
509|10|14
509|5|80
509|6|31
509|7|2
510|12|53
510|4|91
510|6|77
510|9|71
511|1|31
511|2|69
511|2|84
511|7|53
512|10|84
512|11|49
512|1|81
512|9|32
513|10|58
513|7|29
513|9|50
513|9|64
514|10|89
514|2|57
514|5|82
514|9|53
515|10|75
515|12|62
515|3|66
515|6|40
516|11|78
516|1|3
516|3|57
516|5|1
517|10|10
517|11|59
517|4|2
517|4|94
518|11|67
518|12|98
518|2|61
518|2|64
519|12|39
519|2|89
519|3|64
519|8|27
520|10|28
520|9|10
520|9|41
520|9|95
521|12|48
521|3|8
521|5|26
521|7|32
522|10|26
522|2|31
522|3|89
522|5|63
523|11|9
523|3|70
523|8|68
523|9|90
524|1|20
524|5|20
524|5|34
524|6|63
525|10|32
525|12|85
525|7|50
525|8|52
526|11|4
526|11|55
526|12|74
526|1|84
527|2|47
527|6|22
527|8|56
527|9|25
528|3|22
528|4|2
528|8|44
528|8|58
529|2|19
529|3|64
529|7|77
529|9|81
530|10|20
530|10|84
530|3|81
530|8|13
531|10|3
531|4|67
531|6|27
531|9|29
532|10|71
532|7|54
532|9|61
532|9|68
533|1|49
533|6|81
533|7|87
533|9|40
534|11|6
534|2|10
534|7|13
534|7|72
535|10|3
535|10|4
535|3|60
535|7|17
536|10|43
536|4|83
536|5|89
536|9|31
537|6|64
537|6|86
537|7|41
537|8|7
538|12|86
538|4|0
538|8|17
538|9|72
539|1|23
539|1|51
539|3|49
539|4|61
540|12|29
540|5|42
540|5|69
540|9|75
541|3|55
541|5|28
541|7|19
541|8|27
542|12|73
542|2|32
542|8|33
542|9|57
543|10|92
543|12|87
543|4|45
543|7|22
544|3|44
544|3|90
544|6|62
544|9|83
545|10|72
545|12|60
545|4|92
545|5|30
546|11|9
546|4|43
546|8|66
546|8|77
547|3|11
547|3|61
547|5|23
547|8|13
548|10|91
548|1|90
548|8|12
548|9|56
549|3|97
549|4|53
549|5|28
549|6|29
550|5|14
550|5|54
550|5|71
550|5|74
551|3|16
551|3|34
551|6|3
551|9|58
552|11|21
552|5|2
552|6|89
552|8|72
553|2|73
553|6|92
553|7|23
553|8|25
554|10|48
554|5|68
554|6|23
554|7|63
555|10|9
555|5|53
555|8|24
555|9|27
556|10|50
556|12|65
556|12|77
556|9|38
557|2|58
557|2|64
557|3|82
557|5|76
558|10|83
558|4|94
558|9|24
558|9|56
559|10|80
559|3|99
559|6|30
559|7|72
560|12|51
560|5|40
560|6|88
560|8|35
561|12|32
561|3|26
561|6|50
561|6|60
562|2|9
562|6|2
562|6|41
562|9|53
563|11|96
563|12|61
563|1|38
563|3|58
564|10|83
564|11|5
564|3|66
564|5|76
565|1|26
565|1|39
565|7|67
565|8|76
566|1|68
566|2|49
566|7|16
566|7|66
567|4|97
567|6|92
567|7|19
567|8|82
568|10|20
568|12|30
568|2|24
568|6|85
569|10|1
569|12|46
569|2|74
569|3|13
570|10|90
570|1|38
570|3|16
570|3|29
571|11|17
571|12|2
571|12|63
571|2|37
572|11|25
572|11|44
572|12|30
572|2|10
573|1|23
573|1|88
573|2|27
573|9|42
574|10|97
574|12|9
574|5|0
574|9|21
575|2|30
575|4|41
575|7|61
575|8|17
576|12|46
576|1|26
576|4|80
576|6|16
577|1|23
577|4|18
577|4|47
577|7|52
578|10|37
578|4|46
578|4|97
578|9|82
579|11|55
579|1|41
579|3|76
579|8|31
580|4|3
580|4|72
580|7|29
580|9|23
581|10|24
581|11|3
581|3|35
581|7|31
582|12|56
582|4|33
582|5|18
582|5|34
583|2|28
583|2|98
583|4|25
583|4|79
584|10|46
