54|20|1
54|21|1
54|23|0
54|23|1
55|13|0
55|14|0
55|15|0
55|15|1
55|16|2
55|17|0
55|19|0
55|21|2
55|9|0
55|9|1
56|12|1
56|13|0
56|13|1
56|14|2
56|15|0
56|18|2
56|19|0
56|21|0
56|21|1
56|23|2
57|12|1
57|14|0
57|14|1
57|15|1
57|19|0
57|21|0
57|23|1
57|24|0
57|24|2
57|9|0
58|11|0
58|11|1
58|11|2
58|12|2
58|14|2
58|17|1
58|19|0
58|20|0
58|22|2
58|9|2
59|11|2
59|12|1
59|14|2
59|17|1
59|18|1
59|18|2
59|22|0
59|22|2
59|24|2
59|8|2
60|15|2
60|18|2
60|20|0
60|20|1
60|22|1
60|22|2
60|24|2
60|8|0
60|8|2
60|9|0
61|10|0
61|10|1
61|12|1
61|13|2
61|15|1
61|16|0
61|17|0
61|19|0
61|21|0
61|23|0
62|10|2
62|12|1
62|15|0
62|17|0
62|20|1
62|21|2
62|22|0
62|8|0
62|8|1
62|8|2
63|13|0
63|14|0
63|14|1
63|15|1
63|16|0
63|16|1
63|19|0
63|21|1
63|21|2
63|9|2
64|12|1
64|13|1
64|13|2
64|14|2
64|16|0
64|19|0
64|20|0
64|22|1
64|23|1
64|24|1
65|10|0
65|12|1
65|14|0
65|15|0
65|15|1
65|21|0
65|22|0
65|24|2
65|8|1
65|9|2
66|12|0
66|14|1
66|14|2
66|16|0
66|16|1
66|17|0
66|18|1
66|21|2
66|22|2
66|9|1
67|10|2
67|14|2
67|15|2
67|17|0
67|19|0
67|22|2
67|23|1
67|23|2
67|24|1
67|9|1
68|10|1
68|11|0
68|16|0
68|19|1
68|19|2
68|20|0
68|22|1
68|24|1
68|24|2
68|9|1
69|11|0
69|11|1
69|12|0
69|12|1
69|12|2
69|14|2
69|18|1
69|20|1
69|22|0
69|22|1
70|11|0
70|13|1
70|14|0
70|15|2
70|16|0
70|16|1
70|17|0
70|17|1
70|23|0
70|9|2
71|10|2
71|11|2
71|12|0
71|14|1
71|16|0
71|16|1
71|18|2
71|20|2
71|23|1
71|8|1
72|10|0
72|10|1
72|11|0
72|12|0
72|12|2
72|15|1
72|17|1
72|20|0
72|20|2
72|23|1
73|14|1
73|15|1
73|18|0
73|19|0
73|19|1
73|20|1
73|23|1
73|24|1
73|8|1
73|9|0
74|11|0
74|12|0
74|13|0
74|14|2
74|15|0
74|18|0
74|19|0
74|19|2
74|22|2
74|24|2
75|10|0
75|12|0
75|12|1
75|16|2
75|18|1
75|19|0
75|22|0
75|23|1
75|23|2
75|9|1
76|10|2
76|11|0
76|12|0
76|12|1
76|13|2
76|14|0
76|16|0
76|19|1
76|20|0
76|23|0
77|10|0
77|11|1
77|14|2
77|16|1
77|18|1
77|20|0
77|20|2
77|22|1
77|24|1
77|8|1
78|11|0
78|14|2
78|15|1
78|17|2
78|20|0
78|21|1
78|22|0
78|23|2
78|24|2
78|8|2
79|10|1
79|11|0
79|12|2
79|14|2
79|15|1
79|17|1
79|18|2
79|21|0
79|24|1
79|24|2
80|13|0
80|14|1
80|16|2
80|17|1
80|20|1
80|22|0
80|23|0
80|23|1
80|24|0
80|9|1
81|10|1
81|11|2
81|12|1
81|14|1
81|18|0
81|18|2
81|19|2
81|21|1
81|22|2
81|24|0
82|10|2
82|11|2
82|12|2
82|13|1
82|15|2
82|16|2
82|18|0
82|20|0
82|22|1
82|24|1
83|12|0
83|12|1
83|17|0
83|18|2
83|19|1
83|21|0
83|22|0
83|24|0
83|24|1
83|9|0
84|13|2
84|15|0
84|19|0
84|20|0
84|21|0
84|22|1
84|23|0
84|23|2
84|24|1
84|9|1
85|11|0
85|11|2
85|13|2
85|15|2
85|16|0
85|19|2
85|21|0
85|22|0
85|8|1
85|8|2
86|12|1
86|14|0
86|14|2
86|17|2
86|19|2
86|20|1
86|21|2
86|22|0
86|23|0
86|24|2
87|10|0
87|11|1
87|11|2
87|12|2
87|16|2
87|17|0
87|17|2
87|19|0
87|21|0
87|9|0
88|12|0
88|13|1
88|14|2
88|16|0
88|19|1
88|22|2
88|23|2
88|24|1
88|24|2
88|9|2
89|10|0
89|10|1
89|11|0
89|14|0
89|18|2
89|19|1
89|23|1
89|23|2
89|8|1
89|9|0
90|11|1
90|17|0
90|17|2
90|18|0
90|19|2
90|20|0
90|22|0
90|22|1
90|9|1
90|9|2
91|10|2
91|15|0
91|15|1
91|16|2
91|19|1
91|20|2
91|21|1
91|22|1
91|22|2
91|23|0
92|10|1
92|12|1
92|18|0
92|19|0
92|20|1
92|21|1
92|22|1
92|23|1
92|23|2
92|9|1
93|10|1
93|11|0
93|12|0
93|13|2
93|19|1
93|22|1
93|23|0
93|23|1
93|8|1
93|9|0
94|12|1
94|12|2
94|13|2
94|14|1
94|16|1
94|20|0
94|22|0
94|24|2
94|8|2
94|9|2
95|10|0
95|11|0
95|11|2
95|13|1
95|13|2
95|17|1
95|21|2
95|22|2
95|23|0
95|24|1
96|10|0
96|10|1
96|11|0
96|15|0
96|21|2
96|22|0
96|22|1
96|22|2
96|24|2
96|8|0
97|12|2
97|13|0
97|15|2
97|16|1
97|16|2
97|18|1
97|8|1
97|9|0
97|9|1
97|9|2
98|10|0
98|13|1
98|15|1
98|15|2
98|16|1
98|16|2
98|17|0
98|21|0
98|22|2
98|23|1
99|10|0
99|10|2
99|11|1
99|12|0
99|18|0
99|18|2
99|21|0
99|23|1
99|23|2
99|24|2
100|11|0
100|12|0
100|13|1
100|14|1
100|16|0
100|17|1
100|19|1
100|22|1
100|23|2
100|24|0
101|10|2
101|11|0
101|13|1
101|16|0
101|18|1
101|18|2
101|21|2
101|22|0
101|24|0
101|8|0
102|10|0
102|11|2
102|14|2
102|16|2
102|17|2
102|20|0
102|21|1
102|22|0
102|22|1
102|24|1
103|10|0
103|12|1
103|14|1
103|16|1
103|17|0
103|17|1
103|21|1
103|21|2
103|23|0
103|24|2
104|12|0
104|14|0
104|17|0
104|17|1
104|17|2
104|21|1
104|23|1
104|24|1
104|8|0
104|8|2
105|11|0
105|15|2
105|17|1
105|22|1
105|23|0
105|23|2
105|24|2
105|8|0
105|8|2
105|9|0
106|11|0
106|11|2
106|13|0
106|15|2
106|16|1
106|19|1
106|22|0
106|22|1
106|8|2
106|9|1
107|11|0
107|11|1
107|18|2
107|20|2
107|22|1
107|23|1
107|23|2
107|24|0
107|24|2
107|9|1
108|11|1
108|11|2
108|12|0
108|12|1
108|13|0
108|14|1
108|14|2
108|15|0
108|18|1
108|23|2
109|10|2
109|12|1
109|12|2
109|13|0
109|15|0
109|17|2
109|18|1
109|21|0
109|22|1
109|9|1
110|11|0
110|15|0
110|17|0
110|17|1
110|17|2
110|18|0
110|21|1
110|21|2
110|22|1
110|9|0
111|11|0
111|11|1
111|11|2
111|14|0
111|14|1
111|15|2
111|18|0
111|21|0
111|23|1
111|24|0
112|10|1
112|11|0
112|14|0
112|17|2
112|20|0
112|20|1
112|20|2
112|21|1
112|22|0
112|22|2
113|12|0
113|12|1
113|15|1
113|18|0
113|18|1
113|19|1
113|22|2
113|24|0
113|24|2
113|8|0
114|11|0
114|12|0
114|13|0
114|18|1
114|18|2
114|20|0
114|20|1
114|22|0
114|22|2
114|8|0
115|11|0
115|13|0
115|13|1
115|17|0
115|17|1
115|18|2
115|19|0
115|23|0
115|24|1
115|9|1
116|10|2
116|12|1
116|13|2
116|14|2
116|18|1
116|19|1
116|19|2
116|20|1
116|21|1
116|24|0
117|10|2
117|11|2
117|13|0
117|16|2
117|18|0
117|21|0
117|23|1
117|24|0
117|24|1
117|24|2
118|13|2
118|17|0
118|19|0
118|19|1
118|24|0
118|8|0
118|8|1
118|9|0
118|9|1
118|9|2
119|10|1
119|18|1
119|18|2
119|20|0
119|21|1
119|22|0
119|23|0
119|24|0
119|24|1
119|9|1
120|10|1
120|11|0
120|11|1
120|13|0
120|13|2
120|14|2
120|19|2
120|20|2
120|22|2
120|8|1
121|10|0
121|11|1
121|12|0
121|13|1
121|14|1
121|21|2
121|22|2
121|8|0
121|8|1
121|9|2
122|10|0
122|13|2
122|15|0
122|15|1
122|15|2
122|19|1
122|19|2
122|24|0
122|24|2
122|8|2
123|11|2
123|13|1
123|13|2
123|15|0
123|23|2
123|24|1
123|24|2
123|8|0
123|8|1
123|8|2
124|12|0
124|13|0
124|15|0
124|16|0
124|17|2
124|20|0
124|23|2
124|24|0
124|8|0
124|8|2
125|10|2
125|12|0
125|15|1
125|17|0
125|17|1
125|20|1
125|22|1
125|22|2
125|9|0
125|9|2
126|10|0
126|15|0
126|15|2
126|17|2
126|19|1
126|20|0
126|21|2
126|22|0
126|8|0
126|8|1
127|15|2
127|16|1
127|17|0
127|17|2
127|18|0
127|18|2
127|19|0
127|20|0
127|21|1
127|22|0
128|13|1
128|13|2
128|14|2
128|15|2
128|16|0
128|20|1
128|23|2
128|24|0
128|8|1
128|9|2
129|12|0
129|13|0
129|13|2
129|15|0
129|15|2
129|16|0
129|18|0
129|19|1
129|22|2
129|24|2
130|10|1
130|12|0
130|16|1
130|19|0
130|19|1
130|21|0
130|22|0
130|8|1
130|9|0
130|9|1
131|10|0
131|10|1
131|10|2
131|12|0
131|15|1
131|16|1
131|16|2
131|22|1
131|8|1
131|9|0
132|10|0
132|10|2
132|11|0
132|11|1
132|12|1
132|15|2
132|17|1
132|21|1
132|23|1
132|8|0
133|10|2
133|11|0
133|13|2
133|19|2
133|20|1
133|20|2
133|21|0
133|22|0
133|22|1
133|8|0
134|10|2
134|11|0
134|12|2
134|13|0
134|15|1
134|19|2
134|20|2
134|21|2
134|23|1
134|9|1
135|10|2
135|13|1
135|18|0
135|19|0
135|19|1
135|19|2
135|20|1
135|23|1
135|24|2
135|8|0
136|10|2
136|12|0
136|13|0
136|14|0
136|14|1
136|17|1
136|18|0
136|19|1
136|20|2
136|22|2
137|12|1
137|14|2
137|16|2
137|17|0
137|18|0
137|18|2
137|19|2
137|20|1
137|20|2
137|23|2
138|11|2
138|13|2
138|14|0
138|15|1
138|16|1
138|21|1
138|24|2
138|8|0
138|8|2
138|9|1
139|14|0
139|15|2
139|16|0
139|19|1
139|21|1
139|21|2
139|22|2
139|24|1
139|8|1
139|8|2
140|12|1
140|14|2
140|15|0
140|16|2
140|18|2
140|19|0
140|23|0
140|24|0
140|8|0
140|8|2
141|13|0
141|14|0
141|16|1
141|16|2
141|19|1
141|20|0
141|20|2
141|21|1
141|21|2
141|8|2
142|10|0
142|14|1
142|15|0
142|16|0
142|17|0
142|18|0
142|18|2
142|19|1
142|8|1
142|9|2
143|11|1
143|13|1
143|19|0
143|21|0
143|22|1
143|23|0
143|23|2
143|24|0
143|24|1
143|9|0
144|10|2
144|14|1
144|15|1
144|16|0
144|16|1
144|18|2
144|21|0
144|22|0
144|8|1
144|9|2
145|11|0
145|18|2
145|19|1
145|19|2
145|20|1
145|22|2
145|23|0
145|8|1
145|9|1
145|9|2
146|10|0
146|11|0
146|11|1
146|12|0
146|12|2
146|16|1
146|17|1
146|21|0
146|21|1
146|22|0
147|10|0
147|11|1
147|15|0
147|15|2
147|17|0
147|17|1
147|17|2
147|22|0
147|23|0
147|8|0
148|10|0
148|10|1
148|10|2
148|14|0
148|17|1
148|18|0
148|21|1
148|21|2
148|24|2
148|9|1
149|10|0
149|10|2
149|14|1
149|14|2
149|15|0
149|15|1
149|15|2
149|18|2
149|22|2
149|23|2
150|10|0
150|11|1
150|11|2
150|15|0
150|19|0
150|19|2
150|20|2
150|21|2
150|23|0
150|24|2
151|11|1
151|12|1
151|12|2
151|13|2
151|14|1
151|18|1
151|20|0
151|21|0
151|22|0
151|9|0
152|11|0
152|12|2
152|13|0
152|14|1
152|15|2
152|16|0
152|17|2
152|18|1
152|22|0
152|23|2
153|10|0
153|13|0
153|15|1
153|16|1
153|18|2
153|19|0
153|19|2
153|21|0
153|22|1
153|24|1
154|10|1
154|12|1
154|14|0
154|15|1
154|16|0
154|16|1
154|17|1
154|17|2
154|23|0
154|24|0
155|11|1
155|12|2
155|14|0
155|14|2
155|16|1
155|20|0
155|20|2
155|22|1
155|8|1
155|9|2
156|14|0
156|15|0
156|15|2
156|19|0
156|19|1
156|20|0
156|21|1
156|21|2
156|9|0
156|9|1
157|11|1
157|13|1
157|16|0
157|18|0
157|18|1
157|20|1
157|21|0
157|21|1
157|22|1
157|8|2
158|10|1
158|11|1
158|13|1
158|13|2
158|14|2
158|16|1
158|16|2
158|19|1
158|20|1
158|24|0
159|10|0
159|11|2
159|13|2
159|14|1
159|16|1
159|19|0
159|20|0
159|23|2
159|9|0
159|9|1
160|11|2
160|14|1
160|16|0
160|16|2
160|20|1
160|21|0
160|21|2
160|23|1
160|8|0
160|9|0
161|10|1
161|11|2
161|12|2
161|16|0
161|19|2
161|20|2
161|21|2
161|23|0
161|24|2
161|9|2
162|13|2
162|14|2
162|15|2
162|17|0
162|17|1
162|17|2
162|21|1
162|22|1
162|8|2
162|9|0
163|11|2
163|13|0
163|14|1
163|17|0
163|18|1
163|20|2
163|23|2
163|24|2
163|8|1
163|9|0
164|10|2
164|11|0
164|14|0
164|17|2
164|18|2
164|20|0
164|21|1
164|22|1
164|8|1
164|8|2
165|12|0
165|12|2
165|15|1
165|16|0
165|18|2
165|19|2
165|20|2
165|21|1
165|22|1
165|9|0
166|12|0
166|13|0
166|14|0
166|14|1
166|15|0
166|17|1
166|18|1
166|22|1
166|24|0
166|8|0
167|11|2
167|13|0
167|15|0
167|15|1
167|18|0
167|19|0
167|22|0
167|23|0
167|8|1
167|9|0
168|10|2
168|13|1
168|14|0
168|14|2
168|15|0
168|17|1
168|18|0
168|18|2
168|21|1
168|24|1
169|11|1
169|13|2
169|14|2
169|15|0
169|15|1
169|16|0
169|20|2
169|22|2
169|24|0
169|9|2
170|10|2
170|12|2
170|14|0
170|14|2
170|19|0
170|19|2
170|21|1
170|23|0
170|24|2
170|9|2
171|10|1
171|10|2
171|12|0
171|14|0
171|14|2
171|18|0
171|21|0
171|21|1
171|21|2
171|23|2
172|11|1
172|15|1
172|15|2
172|17|2
172|18|0
172|18|1
172|18|2
172|23|0
172|23|1
172|24|0
173|10|0
173|10|1
173|10|2
173|12|2
173|13|1
173|13|2
173|15|2
173|21|1
173|24|0
173|8|1
174|11|2
174|12|2
174|13|0
174|14|0
174|15|1
174|18|1
174|18|2
174|21|2
174|22|2
174|9|1
175|17|0
175|17|2
175|19|1
175|19|2
175|20|0
175|21|0
175|21|1
175|22|1
175|23|2
175|24|0
176|10|1
176|10|2
176|11|2
176|14|2
176|17|2
176|18|1
176|19|0
176|24|0
176|24|2
176|9|1
177|10|0
177|11|1
177|14|2
177|15|2
177|19|2
177|20|1
177|21|2
177|23|2
177|8|0
177|9|1
178|12|2
178|13|0
178|14|2
178|18|1
178|19|0
178|20|0
178|20|2
178|21|2
178|23|0
178|9|0
179|15|1
179|18|0
179|18|1
179|19|2
179|20|0
179|21|1
179|22|1
179|23|2
179|8|1
179|8|2
180|10|2
180|11|0
180|13|0
180|14|0
180|14|2
180|18|1
180|20|1
180|22|0
180|24|1
180|8|1
181|12|2
181|13|2
181|16|1
181|17|1
181|18|1
181|19|1
181|22|1
181|23|0
181|24|2
181|8|2
182|10|0
182|11|2
182|13|0
182|14|2
182|15|0
182|21|0
182|21|1
182|21|2
182|22|1
182|23|0
183|11|2
183|13|1
183|18|2
183|19|1
183|19|2
183|20|0
183|20|2
183|23|0
183|24|0
183|8|2
184|12|1
184|13|0
184|15|0
184|19|0
184|20|0
184|21|1
184|22|2
184|23|0
184|8|0
184|8|1
185|10|0
185|13|0
185|13|1
185|19|0
185|19|2
185|20|1
185|21|0
185|24|1
185|24|2
185|9|1
186|10|1
186|13|0
186|15|0
186|16|1
186|17|0
186|20|0
186|21|2
186|22|0
186|23|1
186|23|2
187|10|1
187|12|1
187|14|1
187|14|2
187|18|2
187|19|1
187|22|0
187|23|0
187|24|2
187|8|1
188|10|0
188|10|2
188|11|0
188|11|1
188|11|2
188|12|1
188|19|1
188|24|0
188|8|1
188|9|0
189|12|0
189|12|1
189|12|2
189|13|1
189|14|1
189|17|1
189|19|2
189|22|2
189|23|0
189|24|0
190|10|1
190|14|2
190|16|1
190|17|1
190|18|0
190|18|2
190|20|1
190|21|2
190|22|0
190|22|2
191|12|0
191|12|2
191|13|0
191|15|1
191|17|1
191|19|0
191|21|2
191|22|0
191|9|0
191|9|1
192|10|2
192|11|1
192|11|2
192|12|0
192|12|1
192|13|0
192|15|0
192|20|0
192|24|1
192|8|2
193|14|0
193|14|1
193|15|2
193|19|2
193|20|2
193|21|2
193|22|0
193|23|1
193|24|1
193|9|1
194|10|0
194|10|1
194|11|0
194|13|2
194|16|2
194|17|0
194|17|1
194|19|2
194|8|0
194|9|1
195|10|0
195|10|1
195|15|2
195|16|0
195|17|0
195|18|0
195|18|2
195|19|1
195|21|1
195|8|2
196|13|2
196|15|0
196|16|0
196|19|2
196|21|0
196|22|2
196|23|0
196|23|1
196|23|2
196|8|2
197|11|1
197|16|1
197|18|1
197|20|0
197|22|1
197|24|1
197|24|2
197|8|0
197|9|0
197|9|1
198|11|0
198|11|2
198|12|0
198|12|1
198|14|2
198|17|2
198|20|1
198|21|2
198|22|1
198|8|0
199|10|1
199|10|2
199|11|1
199|19|1
199|19|2
199|20|2
199|21|2
199|24|0
199|24|1
199|9|2
200|12|1
200|14|2
200|16|0
200|16|2
200|17|1
200|18|2
200|20|0
200|21|1
200|22|2
200|24|2
201|10|1
201|10|2
201|12|0
201|21|1
201|21|2
201|23|0
201|23|2
201|24|0
201|24|1
201|8|1
202|10|0
202|14|0
202|15|0
202|18|1
202|19|1
202|21|0
202|21|1
202|23|1
202|24|1
202|9|0
203|11|1
203|12|2
203|13|0
203|14|1
203|16|0
203|18|0
203|19|0
203|22|0
203|8|1
203|8|2
204|10|1
204|12|1
204|15|1
204|16|0
204|16|2
204|17|2
204|18|0
204|21|2
204|22|1
204|24|2
205|10|0
205|13|0
205|15|2
205|16|1
205|18|0
205|20|0
205|20|1
205|23|2
205|24|0
205|24|1
206|11|0
206|17|2
206|18|0
206|19|0
206|19|1
206|20|0
206|22|1
206|24|1
206|24|2
206|9|1
207|10|0
207|11|0
207|12|1
207|14|0
207|17|2
207|18|2
207|19|2
207|20|1
207|24|2
207|9|0
208|10|1
208|15|1
208|18|0
208|18|2
208|19|0
208|19|1
208|21|0
208|22|0
208|23|0
208|8|1
209|13|1
209|14|0
209|15|2
209|17|1
209|17|2
209|19|1
209|21|1
209|23|0
209|24|0
209|9|0
210|13|0
210|13|2
210|16|2
210|17|2
210|20|1
210|21|1
210|22|2
210|24|0
210|24|1
210|8|2
211|10|2
211|11|1
211|12|1
211|13|2
211|14|2
211|15|1
211|16|1
211|17|0
211|20|0
211|22|0
212|13|1
212|13|2
212|18|0
212|19|0
212|19|1
212|20|0
212|22|0
212|8|2
212|9|0
212|9|1
213|10|2
213|11|0
213|12|1
213|16|1
213|16|2
213|17|0
213|19|1
213|20|1
213|23|1
213|24|0
214|10|0
214|13|2
214|17|1
214|19|1
214|20|1
214|21|2
214|22|2
214|8|0
214|8|2
214|9|0
215|10|1
215|11|0
215|11|1
215|12|0
215|13|2
215|17|1
215|21|1
215|22|1
215|8|2
215|9|2
216|11|0
216|11|1
216|12|1
216|21|1
216|22|2
216|23|0
216|23|1
216|24|0
216|8|1
216|9|0
217|10|1
217|13|1
217|14|2
217|15|0
217|19|2
217|20|2
217|21|0
217|23|0
217|23|1
217|8|0
218|10|0
218|10|1
218|16|0
218|17|2
218|20|2
218|21|0
218|21|1
218|22|1
218|23|1
218|9|0
219|12|0
219|15|2
219|16|1
219|17|0
219|19|1
219|20|1
219|21|1
219|23|1
219|24|0
219|8|1
220|12|2
220|13|0
220|14|0
220|15|2
220|16|0
220|16|1
220|17|1
220|21|2
220|22|1
220|24|0
221|10|0
221|13|0
221|14|1
221|16|1
221|16|2
221|18|1
221|22|2
221|23|1
221|24|0
221|9|2
222|11|0
222|12|1
222|14|0
222|15|1
222|18|1
222|19|1
222|22|0
222|23|2
222|8|2
222|9|1
223|11|0
223|11|1
223|12|0
223|12|1
223|18|0
223|19|0
223|20|2
223|22|2
223|8|1
223|8|2
224|13|0
224|14|0
224|14|2
224|15|0
224|16|1
224|17|1
224|17|2
224|18|1
224|23|0
224|23|1
225|10|2
225|12|2
225|18|2
225|19|0
225|20|0
225|21|1
225|22|1
225|23|0
225|24|2
225|8|1
226|10|0
226|11|1
226|12|0
226|12|2
226|17|1
226|19|0
226|21|0
226|22|2
226|23|1
226|9|2
227|13|1
227|18|1
227|19|0
227|19|2
227|20|1
227|20|2
227|21|2
227|23|1
227|23|2
227|24|0
228|13|2
228|14|0
228|14|2
228|15|0
228|15|2
228|19|1
228|20|2
228|23|1
228|9|0
228|9|1
229|11|0
229|13|1
229|13|2
229|16|0
229|19|2
229|20|1
229|20|2
229|22|2
229|23|2
229|8|1
230|12|0
230|12|2
230|17|1
230|19|2
230|20|0
230|20|1
230|21|2
230|22|2
230|8|2
230|9|0
231|10|1
231|10|2
231|11|0
231|12|2
231|13|1
231|14|0
231|16|1
231|16|2
231|19|2
231|21|1
232|11|1
232|11|2
232|12|2
232|19|1
232|20|0
232|20|2
232|22|1
232|22|2
232|8|2
232|9|0
233|13|2
233|15|2
233|16|1
233|18|0
233|19|2
233|20|1
233|20|2
233|22|1
233|22|2
233|8|1
234|10|0
234|11|0
234|12|1
